Date,Content,Reviewer-Name,Rating
Stayed in November 2023,Not sure I could fault it on anything. On a personal level I like a cooked breakfast but happy with the continental style one on offer.The location is excellent.  Easy access to railway and bus station.  Right in the heart of the city plenty of eating places within a short walk. The hotel was spotless and welcoming.  The staff are lovely people.Stayed in November 2023,Graham,9.0
Stayed in November 2023,Not that we didn't like it but would have been lovely to have an option of a cooked breakfast but again still lovely as lots of other options 😊Style of the hotel was nice and modern without bring too flashy. Great location and decent price and very clean.Stayed in November 2023,Lorraine,10
Stayed in November 2023,"The room was a bit on the small sideBreakfast was excellent with a goodGluten Free choice. Excellent location in a very safe area we had a room on the top floor and it was very quietStayed in November 2023",Jean,10
Stayed in November 2023,"great location, adequate breakfast,room a little small.Staff very helpful.Stayed in November 2023",James,8.0
Stayed in November 2023,"The location was amazing,  staff were fabulous especially Mercedes and the Greek lady in the bar area, breakfast was also fantastic 😀 👌
Will definitely look forward to a return visit .Stayed in November 2023",Claire,9.0
Stayed in November 2023,Nothing really.  perhaps another mattress - the one here a little hardLocation perfect. breakfast outstanding. room great. bathroom very good. loved wacky decore.Stayed in November 2023,Jennifer,10
Stayed in October 2023,"The four steps up to the lobby.I picked the Ibis because of its proximity to the tram, Waverley Station and the bus station, as well as the New and Old Towns.  The room we had during the first few days of our stay was compact, but very clean and provided all we needed for our time there. The continental breakfast provided was varied and tasty. When we got back to Edinburgh for our last night in Scotland after a 5-day trip to Orkney, we were surprised by an upgrade to a top-floor suite with a pull-out in the living room and a double bed in the bedroom. We also had a balcony which would have been very pleasant had we been there longer than just the one night. The staff was kind enough to pack us some fruit, croissants and pastries and left them for us at reception when we left to get the 5:40am tram. I would recommend the ibis St Andrew Square to everyone.Stayed in October 2023",Christine,9.0
Stayed in October 2023,"All was great.The rooms were clean and had everything that was needed. Due to the baby bed needed for one family of our group, they were upgraded to a top level room with great views of Edinburgh. The staff was extremely accommodating. Breakfast had a huge selection.Stayed in October 2023",Ann-kathrin,8.0
Stayed in October 2023,"First room had some problems with the ventilation in the bathroom. But we were moved immediately to a different room.The location was great, everything can be explored from here. We were upgraded to a top floor suite with amazing views, absolutely brilliant! The little extra touches were lovely and we felt very welcome. Breakfast had many different options, also for diary free.Stayed in October 2023",Ann-kathrin,10
Stayed in October 2023,"NothingLocation, modern, clean friendlyStayed in October 2023",Alison,10
Stayed in October 2023,"Slightly disappointed in the breakfast being only continental this year in the past we have been able to get something hot even the boiled eggs were cold. We wouldn't mind paying extra if it had been availableWe love the Ibis it is so central for everything, transport, eating & shoppingStayed in October 2023",Ruth,10
Stayed in October 2023,Closeness to St Andrews square and the tour buses - easy walking distance from the train stationStayed in October 2023,Kay,9.0
Stayed in October 2023,Very modern and stylishThe location was excellent for all of the major attractionsStayed in October 2023,Kevin,8.0
Stayed in October 2023,Had to ask breakfast olive oil and balsamic vinegar everyday for 5 days..  strangely they were not appears to be remembering… no big deal they were nice people.Location. Great breakfastStayed in October 2023,Soyoung,9.0
Stayed in October 2023,"I was traveling alone but if there are two or more, please make sure you book a larger room.  My room was great forJust me, but a little small.Location was perfect!  breakfast, dinner and drinks were great too, if you were worn out from exploring all day. Staff was very friendly and helpful.  I also drank my share of Cafe Lattes and cappuccinos from the coffee machine.Stayed in October 2023",Nathan,10
Stayed in October 2023,It was close walking distance to anything we wanted to access. Staff were friendly and helpful. It had a relaxed environment. It was clean and comfortable. Everything you need in a hotel.Stayed in October 2023,Jennifer,10
Stayed in October 2023,"The rooms are quite small with very limited storage for clothes. The window wouldn’t close properly and whistled through the night (room 409) reported. Bit disappointed that the breakfast is now continental and not hot anymore, although it was still good qualityExcellent location and great decor also staff really goodStayed in October 2023",Ashley,8.0
Stayed in October 2023,"NothingAmazing staff, close to attractions I wanted to seeStayed in October 2023",Brenda,8.0
Stayed in October 2023,"Nothing at allHotel easy check-in staff on hand 24hrs friendly and very happy to help with any information 
Breakfast lovely 
Spotlessly clean 
Excellent locationStayed in October 2023",Pam,8.0
Stayed in October 2023,"One of Works room a bit on small size.Clean, accessible room excellent, staff accommodating, very good location.Stayed in October 2023",Malc,9.0
Stayed in October 2023,"There wasn't a lot of space in our room. The chair located in our room seemed a bit big for the space.The breakfast was a continental style, there looked to be various choices.Stayed in October 2023",Neil,10
Stayed in October 2023,It is very close to everything. Edinburgh Waverley Train Station is 10 mins walk. All major tourist spots is within 20-30 mins walk and it is close to amazing restaurants and cafes. The staff are very kind and accommodating.Stayed in October 2023,Kristoffer,8.7
Stayed in October 2023,"Absolutely nothing.This stay was 1st class. When we arrived to check in the lady on reception (sorry I didn't catch the name) was very friendly, pleasant and helpful, in fact all the staff we came into contact with were all exceptional. The hotel is in an ideal location only minutes from all the main attractions and restaurants and bars the city has to offer. The food choices were fantastic and at a great price and the breakfast selection catered for every need and was all fresh and tasty. Having stayed in many of Edinburgh's hotels previously I have now found my must stay at hotel for any future visits. 5 star rating from me!Stayed in October 2023",Mg*,10
Stayed in October 2023,"Great service,very clean, staff excellentStayed in October 2023",Jennifer,10
Stayed in October 2023,I think the price is a little expensive considering the standard size of the room.The breakfast was excellent and the hotel is very close to the airport shuttle. The bar and common area are also very nice.Stayed in October 2023,Michael,10
